"Series","Indicator Name","Source","Source Organization","Source Note","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N"
"SE.PRM.BNLG","Politics & Bureaucratic Capacity - National Learning Goals","Global Education Policy Dashboard","World Bank","Survey of Public officials. The aim of this indicator is to capture the extent to which there is a goal and/or strategy that encapsulates a desire and a path to reach higher learning outcomes. This is what ultimately drives the work of the ministry and district offices that together, with the support of other stakeholders and civil society, work towards achieving that goal.   Average score (1 (worst) , 5 (best)) on items given to public officials.",3.208364960762221,0.07423802894043889,3.061685543075337,3.355044378449105,0.005511284940961442,146
"SE.PRM.BNLG.1","Average score for National Learning Goals; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.208364960762221,0.07423802894043889,3.061685543075337,3.355044378449105,0.005511284940961442,146
"SE.PRM.BNLG.2","(National Learning Goals) Average score for targeting","Global Education Policy Dashboard","World Bank",NA,3.5413793103448277,0.07979002423691753,3.3837302663261193,3.699028354363536,0.0063664479677278864,145
"SE.PRM.BNLG.3","(National Learning Goals) Average score for monitoring","Global Education Policy Dashboard","World Bank",NA,3.488425925925926,0.07380281571431935,3.3426064020628408,3.6342454497890113,0.005446855607361783,144
"SE.PRM.BNLG.4","(National Learning Goals) Average score for incentives","Global Education Policy Dashboard","World Bank",NA,2.8858447488584473,0.08874251229062671,2.710507388577727,3.0611821091391676,0.007875233487652034,146
"SE.PRM.BNLG.5","(National Learning Goals) Average score for community engagement","Global Education Policy Dashboard","World Bank",NA,2.9756944444444446,0.10214854539770754,2.7738694583780865,3.1775194305108028,0.010434325326867519,144
"SE.PRM.BQBR","Politics & Bureaucratic Capacity - Characteristics of Bureaucracy","Global Education Policy Dashboard","World Bank",NA,3.6496572747888667,0.04427915508116695,3.5621705678319295,3.737143981745804,0.0019606435747020327,152
"SE.PRM.BQBR.1","Average score for Characteristics of Bureaucracy; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.6496572747888667,0.04427915508116695,3.5621705678319295,3.737143981745804,0.0019606435747020327,152
"SE.PRM.BQBR.2","(Characteristics of Bureaucracy) average score for knowledge and skills","Global Education Policy Dashboard","World Bank",NA,2.8881278538812785,0.08259239092384642,2.7249418967783927,3.051313810984164,0.006821503038517468,146
"SE.PRM.BQBR.3","(Characteristics of Bureaucracy) average score for work environment","Global Education Policy Dashboard","World Bank",NA,3.840205479452055,0.05990111225018905,3.7218529263326343,3.9585580325714758,0.0035881432488097486,146
"SE.PRM.BQBR.4","(Characteristics of Bureaucracy) average score for merit","Global Education Policy Dashboard","World Bank",NA,3.6084474885844746,0.04855406534378267,3.5125144185312434,3.704380558637706,0.0023574972614083174,146
"SE.PRM.BQBR.5","(Characteristics of Bureaucracy) average score for motivation and attitudes","Global Education Policy Dashboard","World Bank",NA,3.7276967940685046,0.05974380298195221,3.6096550524319726,3.8457385357050367,0.003569321994746322,152
"SE.PRM.CONT","Teacher Content Knowledge","Global Education Policy Dashboard","World Bank","School survey.  The fraction of teachers scoring at least 80% on the teacher content knowledge exam on mathematics and language.",11.335612063339298,2.1614537158964673,7.0643147564512905,15.606909370227305,4.671882165962646,587
"SE.PRM.CONT.1","(De Facto) Percent of teachers proficient in the subjects they teach","Global Education Policy Dashboard","World Bank",NA,11.335612063339298,2.1614537158964673,7.0643147564512905,15.606909370227305,4.671882165962646,587
"SE.PRM.CONT.1.F","(De Facto) Percent of teachers proficient in the subjects they teach - Female","Global Education Policy Dashboard","World Bank",NA,11.632602006285536,3.723787425688981,4.094188474071986,19.171015538499084,13.86659279171937,182
"SE.PRM.CONT.1.M","(De Facto) Percent of teachers proficient in the subjects they teach - Male","Global Education Policy Dashboard","World Bank",NA,11.225495524181317,2.521469209427295,6.234801653330549,16.216189395032085,6.3578069740899075,405
"SE.PRM.CONT.1.R","(De Facto) Percent of teachers proficient in the subjects they teach - Rural","Global Education Policy Dashboard","World Bank",NA,11.45595707406944,2.5919796531764843,6.3197763583203885,16.59213778981849,6.718358522480887,324
"SE.PRM.CONT.1.U","(De Facto) Percent of teachers proficient in the subjects they teach - Urban","Global Education Policy Dashboard","World Bank",NA,10.986949646049206,3.8152475675069115,3.256523780176561,18.71737551192185,14.556114001367405,263
"SE.PRM.CONT.2","(De Facto) Percent of teachers proficient in the subject of language","Global Education Policy Dashboard","World Bank",NA,13.820642140353705,2.6798303630109457,8.524969080938707,19.116315199768703,7.181490774515377,455
"SE.PRM.CONT.2.F","(De Facto) Percent of teachers proficient in the subject of language - Female","Global Education Policy Dashboard","World Bank",NA,13.028241039802063,4.104010022266659,4.720107102089207,21.33637497751492,16.842898262865187,149
"SE.PRM.CONT.2.M","(De Facto) Percent of teachers proficient in the subject of language - Male","Global Education Policy Dashboard","World Bank",NA,14.135402465651241,3.2983003885050777,7.607142088093123,20.66366284320936,10.878785452812746,306
"SE.PRM.CONT.2.R","(De Facto) Percent of teachers proficient in the subject of language - Rural","Global Education Policy Dashboard","World Bank",NA,14.11782158120848,3.2716150850654095,7.6348978866980906,20.600745275718868,10.703465264827546,250
"SE.PRM.CONT.2.U","(De Facto) Percent of teachers proficient in the subject of language - Urban","Global Education Policy Dashboard","World Bank",NA,12.928260644584826,4.292571367224079,4.23068489330084,21.625836395868813,18.426168942712,205
"SE.PRM.CONT.3","(De Facto) Percent of teachers proficient in the subject of mathematics","Global Education Policy Dashboard","World Bank",NA,2.4134849348270913,1.5580573212011954,-0.665427183938156,5.492397053592338,2.4275426161486453,132
"SE.PRM.CONT.3.F","(De Facto) Percent of teachers proficient in the subject of mathematics - Female","Global Education Policy Dashboard","World Bank",NA,5.183929924002992,5.049594094446219,-5.038438890918279,15.406298738924264,25.498400518666127,33
"SE.PRM.CONT.3.M","(De Facto) Percent of teachers proficient in the subject of mathematics - Male","Global Education Policy Dashboard","World Bank",NA,1.6279444116828712,1.3817459236113636,-1.1069178211208905,4.362806644486633,1.9092217974166203,99
"SE.PRM.CONT.3.R","(De Facto) Percent of teachers proficient in the subject of mathematics - Rural","Global Education Policy Dashboard","World Bank",NA,1.4857689312449414,1.4787761682100358,-1.444524764834667,4.41606262732455,2.186778955665956,74
"SE.PRM.CONT.3.U","(De Facto) Percent of teachers proficient in the subject of mathematics - Urban","Global Education Policy Dashboard","World Bank",NA,4.7883063854653285,3.9877415007104333,-3.291625387782539,12.868238158713197,15.902082276488299,58
"SE.PRM.EFFT","Teacher Presence","Global Education Policy Dashboard","World Bank",NA,90.45293021454509,1.2281392957191926,88.02597652698346,92.87988390210673,1.5083261296896342,1011
"SE.PRM.EFFT.1","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit","Global Education Policy Dashboard","World Bank",NA,87.75043853425544,1.365950419014849,85.05115318607908,90.4497238824318,1.8658205472068417,1011
"SE.PRM.EFFT.1.F","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,82.27892512694105,2.6213963341894386,76.97218568670772,87.58566456717438,6.871718740901827,370
"SE.PRM.EFFT.1.M","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,90.43593206493918,1.6422497921684558,87.18545970480173,93.68640442507663,2.6969843798773363,641
"SE.PRM.EFFT.1.R","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,88.60990452585764,1.7429420699495648,85.15614846053828,92.06366059117701,3.0378470592000735,511
"SE.PRM.EFFT.1.U","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,85.78990747778369,2.142092220459075,81.44961636557622,90.13019858999115,4.58855908095129,500
"SE.PRM.EFFT.2","(De Facto) Percent of teachers present in their schools during an announced visit","Global Education Policy Dashboard","World Bank",NA,90.45293021454509,1.2281392957191926,88.02597652698346,92.87988390210673,1.5083261296896342,1011
"SE.PRM.EFFT.2.F","(De Facto) Percent of teachers present in their schools during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,84.7667042288272,2.352962527964603,80.0033806193121,89.53002783834229,5.536432658005575,370
"SE.PRM.EFFT.2.M","(De Facto) Percent of teachers present in their schools during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,93.24380761205593,1.4225349511641083,90.42821246804138,96.05940275607048,2.0236056872834722,641
"SE.PRM.EFFT.2.R","(De Facto) Percent of teachers present in their schools during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,91.22146822964336,1.5994375713774882,88.05207590818512,94.39086055110161,2.558200544733918,511
"SE.PRM.EFFT.2.U","(De Facto) Percent of teachers present in their schools during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,88.69981530202777,1.7981528532146405,85.05641154346998,92.34321906058557,3.2333536835239522,500
"SE.PRM.ILDR","Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person",2.509226337454471,0.08195788436713267,2.347267518627586,2.6711851562813558,0.006717094809936289,643
"SE.PRM.ILDR.1","(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA,2.509226337454471,0.08195788436713267,2.347267518627586,2.6711851562813558,0.006717094809936289,643
"SE.PRM.ILDR.1.F","(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA,2.8415443079145524,0.14810110794026066,2.541729289331392,3.141359326497713,0.021933938173132737,205
"SE.PRM.ILDR.1.M","(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA,2.383110148458317,0.087936975689771,2.2090582409611903,2.5571620559554438,0.007732911693463376,438
"SE.PRM.ILDR.1.R","(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA,2.477142164745933,0.09813516319692592,2.2826807876547845,2.6716035418370816,0.009630510255687282,371
"SE.PRM.ILDR.1.U","(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA,2.608200942207028,0.13907717581627832,2.3264038167887104,2.8899980676253456,0.019342460833031993,272
"SE.PRM.ILDR.2","(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA,39.94068155209293,3.0220311683064143,33.96877778400082,45.912585320185045,9.13267238221543,643
"SE.PRM.ILDR.2.F","(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA,57.548431525658515,5.904117221570177,45.5961710792597,69.50069197205733,34.85860016604154,205
"SE.PRM.ILDR.2.M","(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA,33.258459942503634,3.310448911267721,26.706154235395296,39.81076564961197,10.95907199411364,438
"SE.PRM.ILDR.2.R","(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA,36.14759596301327,3.561096129873914,29.09104625330704,43.204145672719505,12.681405646202967,371
"SE.PRM.ILDR.2.U","(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA,51.64175143418721,5.341940683786659,40.81795148275012,62.46555138562431,28.53633026909508,272
"SE.PRM.ILDR.3","(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA,39.52488364148557,2.9998921205168316,33.59672934371765,45.4530379392535,8.999352734738972,643
"SE.PRM.ILDR.3.F","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA,57.548431525658515,5.904117221570177,45.5961710792597,69.50069197205733,34.85860016604154,205
"SE.PRM.ILDR.3.M","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA,32.68486482398193,3.2377617417234767,26.2764273862848,39.093302261679064,10.483101096168241,438
"SE.PRM.ILDR.3.R","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA,35.597010628812484,3.5240945404156125,28.613782038735756,42.58023921888921,12.419242329787128,371
"SE.PRM.ILDR.3.U","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA,51.64175143418721,5.341940683786659,40.81795148275012,62.46555138562431,28.53633026909508,272
"SE.PRM.ILDR.4","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA,31.21024743582557,2.9414737661864536,25.3975349620898,37.02295990956134,8.652267917163119,643
"SE.PRM.ILDR.4.F","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA,38.97516402169394,5.842100443747644,27.148449978383685,50.8018780650042,34.13013759483642,205
"SE.PRM.ILDR.4.M","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA,28.263426093823014,3.253050973293821,21.824726984080534,34.702125203565494,10.582340634847876,438
"SE.PRM.ILDR.4.R","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA,31.49170369716384,3.5562828527297645,24.444691817439043,38.538715576888634,12.647147728619752,371
"SE.PRM.ILDR.4.U","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA,30.341999328755765,4.9424178859454715,20.32770945911279,40.35628919839874,24.427494559313704,272
"SE.PRM.ILDR.5","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA,19.927857597522184,2.308432132856417,15.366112934803882,24.48960226024049,5.3288589120040255,643
"SE.PRM.ILDR.5.F","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA,25.53547540736375,5.091196390308102,15.228887147494344,35.84206366723316,25.92028068468625,205
"SE.PRM.ILDR.5.M","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA,17.799741003210208,2.462023201680574,12.926707433504061,22.672774572916353,6.061558245613464,438
"SE.PRM.ILDR.5.R","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA,20.415851931718763,2.570556310207095,15.322123000223268,25.509580863214257,6.607759743945515,371
"SE.PRM.ILDR.5.U","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA,18.42247216067899,5.1843607277352834,7.9179595285176525,28.926984792840326,26.877596155283918,272
"SE.PRM.ILDR.6","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA,25.906042522267803,2.7188045236907645,20.533351747263698,31.27873329727191,7.391898038041365,643
"SE.PRM.ILDR.6.F","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA,29.194513489822892,4.9593912014069534,19.154750885138284,39.2342760945075,24.595561088592707,205
"SE.PRM.ILDR.6.M","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA,24.658052756687674,3.075524715454347,18.570727839262126,30.74537767411322,9.458852275370543,438
"SE.PRM.ILDR.6.R","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA,26.335830008169488,3.2468981745812857,19.901884521812036,32.76977549452694,10.542347756099286,371
"SE.PRM.ILDR.6.U","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA,24.580216017992836,4.841433438054731,14.770540075549235,34.38989196043644,23.439477735114448,272
"SE.PRM.ILDR.7","(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA,47.803721351349225,3.067611384065896,41.741745493631036,53.86569720906741,9.41023960365068,643
"SE.PRM.ILDR.7.F","(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA,26.517818303667536,4.749758724315906,16.902434462172454,36.13320214516261,22.56020793921506,205
"SE.PRM.ILDR.7.M","(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA,55.88181886740782,3.583388326037141,48.78928960360861,62.97434813120704,12.840671895179264,438
"SE.PRM.ILDR.7.R","(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA,52.7152195418874,3.655707099919623,45.47119187908398,59.95924720469082,13.36419440040274,371
"SE.PRM.ILDR.7.U","(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA,32.65252525951221,4.374220471730334,23.789512708064574,41.51553781095984,19.133804735304746,272
"SE.PRM.ILDR.8","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA,44.37290008396769,3.763067389883403,36.936617969834764,51.80918219810062,14.160676180803886,463
"SE.PRM.ILDR.8.F","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA,50.63338254508643,6.554001179998249,37.365500806025814,63.90126428414704,42.95493146741843,160
"SE.PRM.ILDR.8.M","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA,41.122221686534786,4.4095194970149905,32.39454742231164,49.84989595075793,19.443862194555333,303
"SE.PRM.ILDR.8.R","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA,43.99233835003301,4.716969367323218,34.64534865760469,53.339328042461325,22.2498000122656,259
"SE.PRM.ILDR.8.U","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA,45.2797682205127,5.960002073541356,33.20365693946535,57.355879501560054,35.52162471661727,204
"SE.PRM.IMON","Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?",1.885748161530766,0.0619496276299973,1.7633348809809533,2.0081614420805787,0.0038377563634953244,199
"SE.PRM.IMON.1","(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA,67.28049839828877,4.020358886563427,59.33621625939961,75.22478053717792,16.163285576769518,199
"SE.PRM.IMON.10","(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.2","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,11.860332112863054,2.5689222534201654,6.784107887645808,16.9365563380803,6.5993615441173406,200
"SE.PRM.IMON.3","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,60.46072507030238,4.105897775188297,52.34741696028559,68.57403318031916,16.85839654029621,200
"SE.PRM.IMON.4","(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA,25.97833891893764,3.6319824314248033,18.801493773306618,33.155184064568665,13.191296382178425,199
"SE.PRM.IMON.5","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,52.63431604940804,7.568885102245773,37.67809934695504,67.59053275186105,57.288021690998,81
"SE.PRM.IMON.6","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,30.94811037407877,4.202036617156756,22.64483064544453,39.25139010271301,17.65711173192619,199
"SE.PRM.IMON.7","(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.8","(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.9","(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.DF","(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,1.885748161530766,0.0619496276299973,1.7633348809809533,2.0081614420805787,0.0038377563634953244,199
"SE.PRM.IMON.DJ","(De Jure) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
